Timestamp,PVsyst,Measured,Residual,Season
2021-01-01,762.8873242924004,710.4844999999999,52.40282429240051,Summer
2021-01-02,791.2029490335929,737.9594166666666,53.243532366926274,Summer
2021-01-04,538.2661907525164,500.6789166666666,37.5872740858498,Summer
2021-01-08,1106.2838131613119,1147.7475,-41.46368683868809,Summer
2021-01-09,1102.8297636955429,1142.9524999999999,-40.12273630445702,Summer
2021-01-10,1052.505557808468,1085.36175,-32.856192191532045,Summer
2021-01-31,1057.720593961081,1036.0629999999999,21.657593961081147,Summer
2021-02-01,464.11997787583243,480.8424166666666,-16.72243879083419,Summer
2021-02-07,1012.2913743723834,1019.0533333333333,-6.761958960949869,Summer
2021-02-10,1031.1191216597342,1045.0375833333333,-13.91846167359904,Summer
2021-02-11,1002.403838344255,988.6044999999999,13.799338344255034,Summer
2021-02-12,209.8472560743866,223.42591666666667,-13.578660592280073,Summer
2021-02-20,973.5560321594795,934.0051666666666,39.55086549281293,Summer
2021-02-21,799.0317731617051,771.0535833333333,27.978189828371796,Summer
2021-02-22,989.4250520172702,972.5169166666666,16.90813535060363,Summer
2021-02-25,689.7055359096929,658.9389166666666,30.766619243026298,Summer
2021-02-26,975.7791864155902,986.6606666666667,-10.881480251076482,Summer
2021-03-01,970.8501906640175,970.9886666666666,-0.13847600264909943,Autumn
2021-03-04,962.9710173454198,966.0449166666666,-3.073899321246813,Autumn
2021-03-05,967.1649149159061,969.8048333333332,-2.6399184174271113,Autumn
2021-03-06,958.5407635750701,955.1589166666666,3.3818469084034177,Autumn
2021-03-07,827.8522197863679,815.1312499999999,12.72096978636796,Autumn
2021-03-10,846.5381343541062,846.1468333333333,0.39130102077285756,Autumn
2021-03-11,221.81582864359524,248.9488333333333,-27.133004689738073,Autumn
2021-03-12,750.3894202337871,733.3726666666666,17.016753567120418,Autumn
2021-03-13,638.1950840950881,636.6260833333333,1.5690007617547508,Autumn
2021-03-15,920.5983736130746,911.7259166666666,8.872456946407965,Autumn
2021-03-16,897.6569074661236,900.0104166666666,-2.3535092005430442,Autumn
2021-03-17,343.17628240939246,354.82191666666665,-11.645634257274196,Autumn
2021-03-18,277.44911917117093,285.6333333333333,-8.184214162162391,Autumn
2021-03-19,686.93861039634,669.1124166666666,17.826193729673378,Autumn
2021-03-20,250.32344529794034,262.1645,-11.841054702059637,Autumn
2021-03-22,96.69087040352663,119.70133333333332,-23.010462929806693,Autumn
2021-03-23,135.99724843531274,135.61974999999998,0.3774984353127593,Autumn
2021-03-24,242.92467925535124,249.82874999999999,-6.904070744648749,Autumn
2021-03-26,591.8173997558131,613.0611666666666,-21.243766910853537,Autumn
2021-03-28,683.6324735524307,672.492,11.140473552430763,Autumn
2021-03-30,757.5812796030232,758.53175,-0.9504703969768116,Autumn
2021-04-07,651.4083266524843,665.2212499999999,-13.812923347515607,Autumn
2021-04-08,686.4057639634486,680.3399166666667,6.0658472967819534,Autumn
2021-04-09,563.1833401344189,558.0108333333333,5.17250680108566,Autumn
2021-04-10,266.2180197448641,260.3471666666667,5.870853078197399,Autumn
2021-04-11,621.4619581304015,614.15775,7.304208130401548,Autumn
2021-04-23,466.2943029170196,454.11899999999997,12.175302917019621,Autumn
2021-04-24,561.8769211390323,568.975,-7.098078860967689,Autumn
2021-04-25,602.5137527797763,601.1653333333333,1.3484194464430175,Autumn
2021-04-26,647.4390054712574,649.1765833333333,-1.7375778620759093,Autumn
2021-04-27,600.9534028670928,613.2212499999999,-12.26784713290715,Autumn
2021-04-28,508.83471395200104,508.4651666666666,0.36954728533441994,Autumn
2021-04-29,566.0236994671021,571.8973333333333,-5.873633866231216,Autumn
2021-04-30,551.2700566762716,555.2268333333333,-3.9567766570617096,Autumn
2021-05-01,485.77772966235153,502.9773333333333,-17.199603670981787,Autumn
2021-05-02,452.64663234436006,456.0974166666666,-3.4507843223065606,Autumn
2021-05-03,389.24949664394,397.4343333333333,-8.184836689393308,Autumn
2021-05-04,110.71634990177168,132.61708333333334,-21.90073343156166,Autumn
2021-05-05,421.626306089377,423.13141666666667,-1.5051105772896562,Autumn
2021-05-06,520.0014994123483,516.6135833333333,3.3879160790149854,Autumn
2021-05-07,466.56476356855137,462.11625,4.448513568551391,Autumn
2021-05-08,331.1346560147437,329.7175833333333,1.4170726814103887,Autumn
2021-05-09,485.0804408733655,497.16666666666663,-12.08622579330114,Autumn
2021-05-10,278.66604960535517,282.7655,-4.099450394644805,Autumn
2021-05-11,235.63639643641207,239.95524999999998,-4.318853563587908,Autumn
2021-05-12,468.7079291107212,462.4780833333333,6.2298457773878795,Autumn
2021-05-13,486.52004772735665,475.95574999999997,10.564297727356688,Autumn
2021-05-14,364.8577838140651,374.803,-9.945216185934896,Autumn
2021-05-15,454.2785161069218,454.1715,0.10701610692183294,Autumn
2021-05-16,435.3052311595265,441.4065,-6.1012688404734945,Autumn
2021-05-17,313.8637436965896,307.63741666666664,6.22632702992297,Autumn
2021-05-18,495.92090658028394,498.4188333333333,-2.4979267530493416,Autumn
2021-05-19,475.95118265364135,476.6624166666666,-0.7112340130252619,Autumn
2021-05-20,427.4024982197206,440.9833333333333,-13.580835113612693,Autumn
2021-05-21,512.4725854622781,515.4914166666666,-3.0188312043885617,Autumn
2021-05-22,488.68078798696,508.4448333333333,-19.76404534637328,Autumn
2021-05-23,502.5228254345877,510.9120833333333,-8.389257898745655,Autumn
2021-05-24,438.7545307016649,455.3421666666666,-16.58763596500171,Autumn
2021-05-25,402.5280981504945,424.32475,-21.79665184950551,Autumn
2021-05-26,166.6843200483662,188.46858333333333,-21.784263284967125,Autumn
2021-05-27,292.8343118079389,319.51025,-26.675938192061096,Autumn
2021-05-28,434.4746595134631,422.8761666666666,11.59849284679649,Autumn
2021-05-29,528.9670752637587,523.1911666666666,5.775908597092098,Autumn
2021-05-30,523.5993765656549,510.7830833333333,12.816293232321584,Autumn
2021-05-31,509.26334706043497,505.2128333333333,4.050513727101645,Autumn
2021-06-01,173.46322105714958,199.10158333333334,-25.638362276183756,Winter
2021-06-02,291.11749941086026,291.36966666666666,-0.2521672558063983,Winter
2021-06-03,66.73604701738121,87.54225,-20.806202982618785,Winter
2021-06-04,209.24420577023346,195.80166666666665,13.442539103566816,Winter
2021-06-05,427.6431293508516,418.01516666666663,9.627962684184979,Winter
2021-06-07,372.44122688741567,357.49316666666664,14.948060220749028,Winter
2021-06-08,172.91612485336609,173.74908333333332,-0.8329584799672318,Winter
2021-06-09,145.9852928474666,144.55758333333333,1.4277095141332836,Winter
2021-06-10,430.91487674767467,415.7751666666666,15.139710081008047,Winter
2021-06-12,88.56764600878381,93.98216666666666,-5.414520657882846,Winter
2021-06-13,132.95026742469418,143.26775,-10.317482575305831,Winter
2021-06-14,239.58795290326026,238.19141666666664,1.3965362365936187,Winter
2021-06-19,439.5073935971302,443.0455,-3.5381064028698006,Winter
2021-06-20,454.69128447042925,463.97391666666664,-9.282632196237387,Winter
2021-06-21,456.432416476497,456.6545833333333,-0.22216685683628157,Winter
2021-06-22,375.0100805853684,368.7195,6.2905805853684456,Winter
2021-06-23,56.81440653758446,74.83375,-18.019343462415534,Winter
2021-06-24,132.12444570226148,133.32491666666667,-1.2004709644051843,Winter
2021-06-25,230.6933409108925,224.37099999999998,6.322340910892507,Winter
2021-06-26,106.67511487677596,114.61591666666666,-7.940801789890699,Winter
2021-06-27,137.88724304796648,153.60233333333332,-15.715090285366841,Winter
2021-06-28,278.38133918293124,279.3053333333333,-0.9239941504020521,Winter
2021-06-29,442.0711173775618,462.41024999999996,-20.33913262243817,Winter
2021-06-30,278.72409367212225,273.2920833333333,5.432010338788928,Winter
2021-07-01,103.51917061806925,124.52541666666666,-21.006246048597404,Winter
2021-07-02,148.41335880900553,160.855,-12.44164119099446,Winter
2021-07-03,227.70164901133523,223.90275,3.798899011335237,Winter
2021-07-05,238.03672284394773,250.03474999999997,-11.998027156052245,Winter
2021-07-06,204.06583902804928,212.176,-8.110160971950705,Winter
2021-07-08,423.91519928853654,414.64216666666664,9.273032621869902,Winter
2021-07-09,257.5190096076084,263.2305833333333,-5.711573725724918,Winter
2021-07-12,345.98073231942766,364.3803333333333,-18.399601013905624,Winter
2021-07-13,365.47413390438413,382.29999999999995,-16.825866095615822,Winter
2021-07-14,45.313606447526695,53.977333333333334,-8.66372688580664,Winter
2021-07-15,354.11934646673393,339.36241666666666,14.756929800067269,Winter
2021-07-16,179.58235767362936,184.33733333333333,-4.754975659703973,Winter
2021-07-17,121.3154244897782,139.6195,-18.304075510221793,Winter
2021-07-18,218.62131500500732,204.58808333333332,14.033231671674002,Winter
2021-07-19,211.69963129188523,210.73183333333333,0.9677979585518983,Winter
2021-07-20,116.92307511000148,131.19383333333332,-14.270758223331839,Winter
2021-07-21,494.75679529687307,486.63325,8.12354529687309,Winter
2021-07-22,507.127116406766,495.0043333333333,12.122783073432686,Winter
2021-07-24,154.88474976193768,169.8923333333333,-15.007583571395628,Winter
2021-07-25,264.07304923171466,270.39916666666664,-6.326117434951982,Winter
2021-07-26,216.9235023024515,227.25966666666665,-10.336164364215136,Winter
2021-07-28,99.91093863124772,108.04458333333332,-8.133644702085604,Winter
2021-07-29,467.2901719054312,467.967,-0.6768280945688048,Winter
2021-07-30,456.48523562727036,475.8725,-19.387264372729646,Winter
2021-07-31,351.7606293902032,346.2796666666666,5.48096272353655,Winter
2021-08-01,369.4738545968476,365.6205,3.8533545968476233,Winter
2021-08-02,588.1303190367221,591.3781666666666,-3.2478476299445447,Winter
2021-08-03,274.15514213175624,256.3720833333333,17.78305879842293,Winter
2021-08-04,297.22884615258573,291.37174999999996,5.857096152585768,Winter
2021-08-05,152.95998570830724,171.9715,-19.011514291692748,Winter
2021-08-06,235.4938037290186,229.3033333333333,6.190470395685281,Winter
2021-08-07,165.30437223517654,176.60216666666665,-11.297794431490104,Winter
2021-08-08,589.3878138187123,574.2884166666666,15.09939715204564,Winter
2021-08-09,483.5874448777653,477.9905,5.5969448777652815,Winter
2021-08-10,608.2070112435279,606.7386666666666,1.4683445768612273,Winter
2021-08-11,480.1751947399462,482.58299999999997,-2.407805260053749,Winter
2021-08-16,222.77949314979074,228.96824999999998,-6.188756850209245,Winter
2021-08-17,376.5951301009315,401.58341666666666,-24.988286565735166,Winter
2021-08-18,601.4950841579373,581.14075,20.354334157937274,Winter
2021-08-19,566.7226032301227,563.08925,3.6333532301226796,Winter
2021-08-21,579.1451734999532,587.0754999999999,-7.930326500046704,Winter
2021-08-23,174.0889759962574,187.44125,-13.352274003742593,Winter
2021-08-24,267.1116703767431,286.03425,-18.922579623256865,Winter
2021-08-25,612.1606576767736,619.5356666666667,-7.375008989893104,Winter
2021-08-26,702.2148397850199,708.17725,-5.962410214980082,Winter
2021-08-27,508.97778165175765,534.1881666666667,-25.210385014909036,Winter
2021-08-29,282.6092462066133,288.8773333333333,-6.2680871267199905,Winter
2021-08-30,399.8870456133551,420.7308333333333,-20.843787719978195,Winter
2021-09-03,580.7575825756292,598.549,-17.79141742437082,Spring
2021-09-04,57.11488670646225,72.29108333333333,-15.176196626871082,Spring
2021-09-05,375.4498285150982,357.0685833333333,18.381245181764882,Spring
2021-09-06,719.7404430082518,700.8453333333333,18.895109674918444,Spring
2021-09-09,729.3220839545634,736.17,-6.847916045436591,Spring
2021-09-10,741.3030063252119,741.7868333333333,-0.48382700812146595,Spring
2021-09-12,311.7175382032962,330.7710833333333,-19.053545130037094,Spring
2021-09-13,379.91599170809593,392.4985,-12.582508291904048,Spring
2021-09-14,815.0605804504323,818.2315833333333,-3.171002882901007,Spring
2021-09-15,687.3512837613749,684.6906666666666,2.6606170947083,Spring
2021-09-22,675.0498365441271,662.89675,12.153086544127063,Spring
2021-09-25,913.5644017053228,903.3321666666666,10.2322350386562,Spring
2021-09-26,931.2911166950785,911.2054166666667,20.085700028411793,Spring
2021-09-27,664.1291921263226,656.4250833333333,7.704108792989246,Spring
2021-09-28,719.3192197806817,699.0923333333333,20.22688644734842,Spring
2021-10-01,712.369416519666,683.1849166666666,29.184499852999352,Spring
2021-10-02,643.9556964759231,604.7528333333333,39.20286314258976,Spring
2021-10-03,490.65124630591777,476.12874999999997,14.522496305917798,Spring
2021-10-04,669.4082572494775,630.6208333333333,38.787423916144235,Spring
2021-10-05,549.8701591838329,509.64225,40.227909183832935,Spring
2021-10-06,941.1413183234695,921.4201666666667,19.721151656802817,Spring
2021-10-09,934.5655240491346,889.7620833333333,44.803440715801344,Spring
2021-10-11,612.5364716344343,588.0324166666667,24.504054967767615,Spring
2021-10-13,449.5845465765959,448.40725,1.1772965765959498,Spring
2021-10-15,496.5868458733075,489.1350833333333,7.451762539974197,Spring
2021-10-16,598.4601679533407,541.9250833333333,56.53508462000741,Spring
2021-10-18,885.0420602877225,849.3992499999999,35.64281028772257,Spring
2021-10-21,751.7105639924288,684.3565833333333,67.35398065909544,Spring
2021-10-23,651.4297013088224,602.6571666666666,48.77253464215573,Spring
2021-10-24,1028.0465860599827,1039.7459999999999,-11.699413940017166,Spring
2021-10-27,982.5878219463018,982.5049166666666,0.08290527963515615,Spring
2021-10-28,640.347084495211,611.3684166666667,28.978667828544303,Spring
2021-10-30,1053.9672993065783,1082.9259166666666,-28.958617360088283,Spring
2021-10-31,1046.7550152657302,1068.7309166666666,-21.975901400936436,Spring
2021-11-12,244.75757978596403,260.0489166666666,-15.291336880702602,Spring
2021-11-13,281.44750988501784,308.34475,-26.89724011498214,Spring
2021-11-23,662.6117815232606,703.6200833333332,-41.00830181007268,Spring
2021-11-24,284.64829342279825,291.1311666666667,-6.482873243868426,Spring
2021-11-25,209.4653622144787,242.07016666666667,-32.60480445218798,Spring
2021-11-26,88.87800601881347,103.47966666666666,-14.601660647853194,Spring
2021-12-03,1089.4219642662333,1065.2410833333333,24.18088093289998,Summer
2021-12-04,1116.7678445989832,1155.1716666666666,-38.40382206768345,Summer
2021-12-06,769.5455772409642,723.0089166666667,46.53666057429757,Summer
2021-12-10,646.9397884976712,634.7334999999999,12.206288497671267,Summer
2021-12-11,1118.7156932814585,1147.326,-28.61030671854155,Summer
2021-12-13,1109.2008362613947,1116.8944999999999,-7.69366373860521,Summer
2021-12-15,592.3872005945514,567.6790833333333,24.708117261218035,Summer
2021-12-16,1113.4428030590234,1129.4105,-15.967696940976566,Summer
2021-12-17,1059.923798537943,1083.1540833333333,-23.23028479539039,Summer
2021-12-18,713.1981831947496,663.6118333333333,49.58634986141635,Summer
2021-12-19,203.07481496174097,207.82625,-4.751435038259018,Summer
2021-12-20,1119.6691929510844,1151.1039166666667,-31.434723715582322,Summer
2021-12-21,1118.0791085164726,1116.9475,1.1316085164726246,Summer
2021-12-22,1085.9743746966021,1062.5571666666667,23.41720802993541,Summer
2021-12-23,1108.1051238782657,1117.067,-8.961876121734349,Summer
2021-12-24,1091.1673712035688,1076.4323333333332,14.735037870235601,Summer
2021-12-26,1045.2938437584558,1033.6577499999999,11.6360937584559,Summer
2021-12-29,1110.4782807226338,1122.3053333333332,-11.827052610699411,Summer
2021-12-30,1100.054763312018,1086.9399999999998,13.114763312018113,Summer
